rcid,role_k50,year,posting_count,log_count,w_loo,log_w_loo,residual,fitted
494205,Accounting,2022,3,1.0986122886681098,77907.5820742609,11.263278557985926,-0.19064175102981573,1.2892540396979255
494205,Accounting,2025,1,0.0,81452.29954180628,11.307772846189135,-1.300700863958252,1.300700863958252
494205,Administrative Assistant,2022,1,0.0,57845.789362592994,10.965535944537969,-1.2244692387595921,1.2244692387595921
494205,Administrative Assistant,2025,1,0.0,22866.4800659884,10.037427364633055,-1.111511856420428,1.111511856420428
494205,Banking Analyst,2025,1,0.0,86427.09705525666,11.367056528947362,-1.3167657925142109,1.3167657925142109
494205,Business Development Strategist,2021,1,0.0,127363.22776419252,11.75479834438295,-1.4489593166563275,1.4489593166563275
494205,Compliance Auditor,2022,1,0.0,89622.31602761016,11.403359630760178,-1.3270839942847792,1.3270839942847792
494205,Compliance Auditor,2024,1,0.0,115302.48843155288,11.65531428825802,-1.4100120197689583,1.4100120197689583
494205,Construction Engineer,2023,1,0.0,103392.48866172301,11.546287594914153,-1.3715515005445087,1.3715515005445087
494205,Construction Engineer,2025,1,0.0,151841.2972212925,11.930591157150863,-1.5280054358105057,1.5280054358105057
494205,Corporate Attorney,2025,1,0.0,134982.93433122008,11.812903637068517,-1.4735653516327676,1.4735653516327676
494205,Customer Service Representative,2021,28,3.332204510175204,52625.80307451857,10.870961831191638,2.1245919789608476,1.2076125312143562
494205,Customer Service Representative,2022,36,3.58351893845611,42509.87928842263,10.657491781744538,2.4085733836285863,1.1749455548275238
494205,Customer Service Representative,2023,20,2.995732273553991,41780.255607035,10.640179153019918,1.8231428653399797,1.1725894082140111
494205,Customer Service Representative,2024,43,3.7612001156935624,39903.52301908635,10.594219895197776,2.5946711702144705,1.166528945479092
494205,Customer Service Representative,2026,22,3.091042453358316,52751.128760924505,10.873340449420738,1.8830252125667573,1.2080172407915588
494205,Cybersecurity Analyst,2025,1,0.0,82196.13033594457,11.316863503731097,-1.3031028890724894,1.3031028890724894
494205,Data Analyst,2022,1,0.0,96416.0800320286,11.476428271999678,-1.349022843667481,1.349022843667481
494205,Data Analyst,2023,1,0.0,60057.963022189004,11.003065425247701,-1.2316129288693298,1.2316129288693298
494205,Data Analyst,2025,3,1.0986122886681098,69540.98040539419,11.149671503900695,-0.16362379548426698,1.2622360841523768
494205,E-commerce Brand Manager,2025,2,0.6931471805599453,132087.68927948235,11.791221293733836,-0.7710686639255656,1.464215844485511
494205,Engineer,2021,1,0.0,110564.59040225514,11.613355157696885,-1.3947121019049054,1.3947121019049054
494205,Engineer,2022,1,0.0,113688.48589635284,11.641217407208389,-1.4047999814202576,1.4047999814202576
494205,Engineer,2025,3,1.0986122886681098,134465.49876272373,11.8090629303432,-0.3732821275310585,1.4718944161991683
